Modelo,Almacenamiento,PrecioB2B,PrecioB2C,Tipo,Pantalla,Año,Procesador,descripcion,tipo,pantalla,procesador,año,almacenamiento,preciob2b,preciob2c
"MacBook Pro (13 pulgadas, 2017, cuatro puertos Thunderbolt 3) A1706 Core i5 3.3",256GB,80,,Mac,13 pulgadas,2017.0,Core I5 3.3,"MacBook Pro (13 pulgadas, 2017, cuatro puertos Thunderbolt 3) A1706 Core i5 3.3",Mac,13 Pulgadas,Core I5 3.3,2017,256 GB,80.0,
"MacBook Pro (13 pulgadas, 2017, cuatro puertos Thunderbolt 3) A1706 Core i7 3.5",256GB,80,,Mac,13 pulgadas,2017.0,Core I7 3.5,"MacBook Pro (13 pulgadas, 2017, cuatro puertos Thunderbolt 3) A1706 Core i7 3.5",Mac,13 Pulgadas,Core I7 3.5,2017,256 GB,80.0,
"MacBook Pro (13 pulgadas, 2017, dos puertos Thunderbolt 3) A1708 Core i7 2.5",128GB,75,,Mac,13 pulgadas,2017.0,Core I7 2.5,"MacBook Pro (13 pulgadas, 2017, dos puertos Thunderbolt 3) A1708 Core i7 2.5",Mac,13 Pulgadas,Core I7 2.5,2017,128 GB,75.0,
"MacBook Pro (13 pulgadas, 2017, dos puertos Thunderbolt 3) A1708 Core i7 2.5",256GB,75,,Mac,13 pulgadas,2017.0,Core I7 2.5,"MacBook Pro (13 pulgadas, 2017, dos puertos Thunderbolt 3) A1708 Core i7 2.5",Mac,13 Pulgadas,Core I7 2.5,2017,256 GB,75.0,
"MacBook Pro (13 pulgadas, 2017, cuatro puertos Thunderbolt 3) A1706 Core i5 3.1",512GB,75,,Mac,13 pulgadas,2017.0,Core I5 3.1,"MacBook Pro (13 pulgadas, 2017, cuatro puertos Thunderbolt 3) A1706 Core i5 3.1",Mac,13 Pulgadas,Core I5 3.1,2017,512 GB,75.0,
"MacBook Pro (13 pulgadas, 2017, dos puertos Thunderbolt 3) A1708 Core i5 2.3",512GB,65,,Mac,13 pulgadas,2017.0,Core I5 2.3,"MacBook Pro (13 pulgadas, 2017, dos puertos Thunderbolt 3) A1708 Core i5 2.3",Mac,13 Pulgadas,Core I5 2.3,2017,512 GB,65.0,
"MacBook Pro (13 pulgadas, 2017, dos puertos Thunderbolt 3) A1708 Core i5 2.3",256GB,55,,Mac,13 pulgadas,2017.0,Core I5 2.3,"MacBook Pro (13 pulgadas, 2017, dos puertos Thunderbolt 3) A1708 Core i5 2.3",Mac,13 Pulgadas,Core I5 2.3,2017,256 GB,55.0,
"MacBook Pro (13 pulgadas, 2017, cuatro puertos Thunderbolt 3) A1706 Core i5 3.1",256GB,55,,Mac,13 pulgadas,2017.0,Core I5 3.1,"MacBook Pro (13 pulgadas, 2017, cuatro puertos Thunderbolt 3) A1706 Core i5 3.1",Mac,13 Pulgadas,Core I5 3.1,2017,256 GB,55.0,
"MacBook Pro (13 pulgadas, 2017, dos puertos Thunderbolt 3) A1708 Core i5 2.3",128GB,45,,Mac,13 pulgadas,2017.0,Core I5 2.3,"MacBook Pro (13 pulgadas, 2017, dos puertos Thunderbolt 3) A1708 Core i5 2.3",Mac,13 Pulgadas,Core I5 2.3,2017,128 GB,45.0,
MacBook Air (15 pulgadas 2022) A3114 M3 8 Core CPU 10 Core GPU,2TB,910,,Mac,15 pulgadas,2022.0,M3,MacBook Air (15 pulgadas 2022) A3114 M3 8 Core CPU 10 Core GPU,Mac,15 Pulgadas,M3,2022,2 TB,910.0,
MacBook Air (13 pulgadas 2022) A3113 M3 8 Core CPU 10 Core GPU,2TB,770,,Mac,13 pulgadas,2022.0,M3,MacBook Air (13 pulgadas 2022) A3113 M3 8 Core CPU 10 Core GPU,Mac,13 Pulgadas,M3,2022,2 TB,770.0,
MacBook Air (15 pulgadas 2022) A3114 M3 8 Core CPU 10 Core GPU,1TB,750,,Mac,15 pulgadas,2022.0,M3,MacBook Air (15 pulgadas 2022) A3114 M3 8 Core CPU 10 Core GPU,Mac,15 Pulgadas,M3,2022,1 TB,750.0,
MacBook Air (13 pulgadas 2022) A3113 M3 8 Core CPU 10 Core GPU,1TB,530,,Mac,13 pulgadas,2022.0,M3,MacBook Air (13 pulgadas 2022) A3113 M3 8 Core CPU 10 Core GPU,Mac,13 Pulgadas,M3,2022,1 TB,530.0,
MacBook Air (15 pulgadas 2022) A3114 M3 8 Core CPU 10 Core GPU,512GB,510,,Mac,15 pulgadas,2022.0,M3,MacBook Air (15 pulgadas 2022) A3114 M3 8 Core CPU 10 Core GPU,Mac,15 Pulgadas,M3,2022,512 GB,510.0,
MacBook Air (13 pulgadas 2022) A3113 M3 8 Core CPU 10 Core GPU,512GB,455,,Mac,13 pulgadas,2022.0,M3,MacBook Air (13 pulgadas 2022) A3113 M3 8 Core CPU 10 Core GPU,Mac,13 Pulgadas,M3,2022,512 GB,455.0,
MacBook Air (15 pulgadas 2022) A3114 M3 8 Core CPU 10 Core GPU,256GB,440,,Mac,15 pulgadas,2022.0,M3,MacBook Air (15 pulgadas 2022) A3114 M3 8 Core CPU 10 Core GPU,Mac,15 Pulgadas,M3,2022,256 GB,440.0,
MacBook Air (13 pulgadas 2022) A3113 M3 8 Core CPU 10 Core GPU,256GB,420,,Mac,13 pulgadas,2022.0,M3,MacBook Air (13 pulgadas 2022) A3113 M3 8 Core CPU 10 Core GPU,Mac,13 Pulgadas,M3,2022,256 GB,420.0,
MacBook Air (13 pulgadas 2022) A3113 M3 8 Core CPU 8 Core GPU,256GB,380,,Mac,13 pulgadas,2022.0,M3,MacBook Air (13 pulgadas 2022) A3113 M3 8 Core CPU 8 Core GPU,Mac,13 Pulgadas,M3,2022,256 GB,380.0,
"MacBook Air (15 pulgadas, 2023) A2941 M2 8 Core CPU 10 Core GPU",2TB,470,,Mac,15 pulgadas,2023.0,M2,"MacBook Air (15 pulgadas, 2023) A2941 M2 8 Core CPU 10 Core GPU",Mac,15 Pulgadas,M2,2023,2 TB,470.0,
"MacBook Air (15 pulgadas, 2023) A2941 M2 8 Core CPU 10 Core GPU",1TB,405,,Mac,15 pulgadas,2023.0,M2,"MacBook Air (15 pulgadas, 2023) A2941 M2 8 Core CPU 10 Core GPU",Mac,15 Pulgadas,M2,2023,1 TB,405.0,
"MacBook Air (15 pulgadas, 2023) A2941 M2 8 Core CPU 10 Core GPU",512GB,390,,Mac,15 pulgadas,2023.0,M2,"MacBook Air (15 pulgadas, 2023) A2941 M2 8 Core CPU 10 Core GPU",Mac,15 Pulgadas,M2,2023,512 GB,390.0,
"MacBook Air (15 pulgadas, 2023) A2941 M2 8 Core CPU 10 Core GPU",256GB,330,,Mac,15 pulgadas,2023.0,M2,"MacBook Air (15 pulgadas, 2023) A2941 M2 8 Core CPU 10 Core GPU",Mac,15 Pulgadas,M2,2023,256 GB,330.0,
MacBook Air (13 pulgadas 2022) A2681 M2 8 Core CPU 10 Core GPU,2TB,345,,Mac,13 pulgadas,2022.0,M2,MacBook Air (13 pulgadas 2022) A2681 M2 8 Core CPU 10 Core GPU,Mac,13 Pulgadas,M2,2022,2 TB,345.0,
MacBook Air (13 pulgadas 2022) A2681 M2 8 Core CPU 8 Core GPU,2TB,320,,Mac,13 pulgadas,2022.0,M2,MacBook Air (13 pulgadas 2022) A2681 M2 8 Core CPU 8 Core GPU,Mac,13 Pulgadas,M2,2022,2 TB,320.0,
MacBook Air (13 pulgadas 2022) A2681 M2 8 Core CPU 10 Core GPU,1TB,300,,Mac,13 pulgadas,2022.0,M2,MacBook Air (13 pulgadas 2022) A2681 M2 8 Core CPU 10 Core GPU,Mac,13 Pulgadas,M2,2022,1 TB,300.0,
MacBook Air (13 pulgadas 2022) A2681 M2 8 Core CPU 10 Core GPU,512GB,275,,Mac,13 pulgadas,2022.0,M2,MacBook Air (13 pulgadas 2022) A2681 M2 8 Core CPU 10 Core GPU,Mac,13 Pulgadas,M2,2022,512 GB,275.0,
MacBook Air (13 pulgadas 2022) A2681 M2 8 Core CPU 8 Core GPU,1TB,270,,Mac,13 pulgadas,2022.0,M2,MacBook Air (13 pulgadas 2022) A2681 M2 8 Core CPU 8 Core GPU,Mac,13 Pulgadas,M2,2022,1 TB,270.0,
MacBook Air (13 pulgadas 2022) A2681 M2 8 Core CPU 8 Core GPU,512GB,260,,Mac,13 pulgadas,2022.0,M2,MacBook Air (13 pulgadas 2022) A2681 M2 8 Core CPU 8 Core GPU,Mac,13 Pulgadas,M2,2022,512 GB,260.0,
MacBook Air (13 pulgadas 2022) A2681 M2 8 Core CPU 10 Core GPU,256GB,250,,Mac,13 pulgadas,2022.0,M2,MacBook Air (13 pulgadas 2022) A2681 M2 8 Core CPU 10 Core GPU,Mac,13 Pulgadas,M2,2022,256 GB,250.0,
MacBook Air (13 pulgadas 2022) A2681 M2 8 Core CPU 8 Core GPU,256GB,235,,Mac,13 pulgadas,2022.0,M2,MacBook Air (13 pulgadas 2022) A2681 M2 8 Core CPU 8 Core GPU,Mac,13 Pulgadas,M2,2022,256 GB,235.0,
MacBook Air (13 pulgadas 2020) A2337 M1 8 Core CPU 7 Core GPU,2TB,245,,Mac,13 pulgadas,2020.0,M1,MacBook Air (13 pulgadas 2020) A2337 M1 8 Core CPU 7 Core GPU,Mac,13 Pulgadas,M1,2020,2 TB,245.0,
MacBook Air (13 pulgadas 2020) A2337 M1 8 Core CPU 7 Core GPU,2TB,240,,Mac,13 pulgadas,2020.0,M1,MacBook Air (13 pulgadas 2020) A2337 M1 8 Core CPU 7 Core GPU,Mac,13 Pulgadas,M1,2020,2 TB,240.0,
MacBook Air (13 pulgadas 2020) A2337 M1 8 Core CPU 7 Core GPU,1TB,215,,Mac,13 pulgadas,2020.0,M1,MacBook Air (13 pulgadas 2020) A2337 M1 8 Core CPU 7 Core GPU,Mac,13 Pulgadas,M1,2020,1 TB,215.0,
MacBook Air (13 pulgadas 2020) A2337 M1 8 Core CPU 8 Core GPU,1TB,215,,Mac,13 pulgadas,2020.0,M1,MacBook Air (13 pulgadas 2020) A2337 M1 8 Core CPU 8 Core GPU,Mac,13 Pulgadas,M1,2020,1 TB,215.0,
MacBook Air (13 pulgadas 2020) A2337 M1 8 Core CPU 8 Core GPU,512GB,210,,Mac,13 pulgadas,2020.0,M1,MacBook Air (13 pulgadas 2020) A2337 M1 8 Core CPU 8 Core GPU,Mac,13 Pulgadas,M1,2020,512 GB,210.0,
MacBook Air (13 pulgadas 2020) A2337 M1 8 Core CPU 7 Core GPU,512GB,195,,Mac,13 pulgadas,2020.0,M1,MacBook Air (13 pulgadas 2020) A2337 M1 8 Core CPU 7 Core GPU,Mac,13 Pulgadas,M1,2020,512 GB,195.0,
MacBook Air (13 pulgadas 2020) A2337 M1 8 Core CPU 7 Core GPU,256GB,175,,Mac,13 pulgadas,2020.0,M1,MacBook Air (13 pulgadas 2020) A2337 M1 8 Core CPU 7 Core GPU,Mac,13 Pulgadas,M1,2020,256 GB,175.0,
MacBook Air (13 pulgadas 2020) A2337 M1 8 Core CPU 7 Core GPU,128GB,135,,Mac,13 pulgadas,2020.0,M1,MacBook Air (13 pulgadas 2020) A2337 M1 8 Core CPU 7 Core GPU,Mac,13 Pulgadas,M1,2020,128 GB,135.0,
"MacBook Air (Retina, 13 pulgadas, 2020) A2179 Core i7 1.2",2TB,225,,Mac,13 pulgadas,2020.0,Core I7 1.2,"MacBook Air (Retina, 13 pulgadas, 2020) A2179 Core i7 1.2",Mac,13 Pulgadas,Core I7 1.2,2020,2 TB,225.0,
"MacBook Air (Retina, 13 pulgadas, 2020) A2179 Core i7 1.2",1TB,215,,Mac,13 pulgadas,2020.0,Core I7 1.2,"MacBook Air (Retina, 13 pulgadas, 2020) A2179 Core i7 1.2",Mac,13 Pulgadas,Core I7 1.2,2020,1 TB,215.0,
"MacBook Air (Retina, 13 pulgadas, 2020) A2179 Core i5 1.1",2TB,195,,Mac,13 pulgadas,2020.0,Core I5 1.1,"MacBook Air (Retina, 13 pulgadas, 2020) A2179 Core i5 1.1",Mac,13 Pulgadas,Core I5 1.1,2020,2 TB,195.0,
"MacBook Air (Retina, 13 pulgadas, 2020) A2179 Core i7 1.2",512GB,195,,Mac,13 pulgadas,2020.0,Core I7 1.2,"MacBook Air (Retina, 13 pulgadas, 2020) A2179 Core i7 1.2",Mac,13 Pulgadas,Core I7 1.2,2020,512 GB,195.0,
"MacBook Air (Retina, 13 pulgadas, 2020) A2179 Core i5 1.1",1TB,185,,Mac,13 pulgadas,2020.0,Core I5 1.1,"MacBook Air (Retina, 13 pulgadas, 2020) A2179 Core i5 1.1",Mac,13 Pulgadas,Core I5 1.1,2020,1 TB,185.0,
"MacBook Air (Retina, 13 pulgadas, 2020) A2179 Core i5 1.1",512GB,180,,Mac,13 pulgadas,2020.0,Core I5 1.1,"MacBook Air (Retina, 13 pulgadas, 2020) A2179 Core i5 1.1",Mac,13 Pulgadas,Core I5 1.1,2020,512 GB,180.0,
"MacBook Air (Retina, 13 pulgadas, 2020) A2179 Core i3 1.1",2TB,175,,Mac,13 pulgadas,2020.0,Core I3 1.1,"MacBook Air (Retina, 13 pulgadas, 2020) A2179 Core i3 1.1",Mac,13 Pulgadas,Core I3 1.1,2020,2 TB,175.0,
"MacBook Air (Retina, 13 pulgadas, 2020) A2179 Core i7 1.2",256GB,175,,Mac,13 pulgadas,2020.0,Core I7 1.2,"MacBook Air (Retina, 13 pulgadas, 2020) A2179 Core i7 1.2",Mac,13 Pulgadas,Core I7 1.2,2020,256 GB,175.0,
"MacBook Air (Retina, 13 pulgadas, 2020) A2179 Core i3 1.1",1TB,170,,Mac,13 pulgadas,2020.0,Core I3 1.1,"MacBook Air (Retina, 13 pulgadas, 2020) A2179 Core i3 1.1",Mac,13 Pulgadas,Core I3 1.1,2020,1 TB,170.0,
"MacBook Air (Retina, 13 pulgadas, 2020) A2179 Core i3 1.1",512GB,165,,Mac,13 pulgadas,2020.0,Core I3 1.1,"MacBook Air (Retina, 13 pulgadas, 2020) A2179 Core i3 1.1",Mac,13 Pulgadas,Core I3 1.1,2020,512 GB,165.0,
"MacBook Air (Retina, 13 pulgadas, 2020) A2179 Core i5 1.1",256GB,165,,Mac,13 pulgadas,2020.0,Core I5 1.1,"MacBook Air (Retina, 13 pulgadas, 2020) A2179 Core i5 1.1",Mac,13 Pulgadas,Core I5 1.1,2020,256 GB,165.0,
"MacBook Air (Retina, 13 pulgadas, 2020) A2179 Core i3 1.1",256GB,150,,Mac,13 pulgadas,2020.0,Core I3 1.1,"MacBook Air (Retina, 13 pulgadas, 2020) A2179 Core i3 1.1",Mac,13 Pulgadas,Core I3 1.1,2020,256 GB,150.0,
"MacBook Air (Retina, 13 pulgadas, 2019) A1932 Core i5 1.6",1TB,90,,Mac,13 pulgadas,2019.0,Core I5 1.6,"MacBook Air (Retina, 13 pulgadas, 2019) A1932 Core i5 1.6",Mac,13 Pulgadas,Core I5 1.6,2019,1 TB,90.0,
"MacBook Air (Retina, 13 pulgadas, 2019) A1932 Core i5 1.6",512GB,85,,Mac,13 pulgadas,2019.0,Core I5 1.6,"MacBook Air (Retina, 13 pulgadas, 2019) A1932 Core i5 1.6",Mac,13 Pulgadas,Core I5 1.6,2019,512 GB,85.0,
"MacBook Air (Retina, 13 pulgadas, 2019) A1932 Core i5 1.6",256GB,65,,Mac,13 pulgadas,2019.0,Core I5 1.6,"MacBook Air (Retina, 13 pulgadas, 2019) A1932 Core i5 1.6",Mac,13 Pulgadas,Core I5 1.6,2019,256 GB,65.0,
"MacBook Air (Retina, 13 pulgadas, 2019) A1932 Core i5 1.6",128GB,55,,Mac,13 pulgadas,2019.0,Core I5 1.6,"MacBook Air (Retina, 13 pulgadas, 2019) A1932 Core i5 1.6",Mac,13 Pulgadas,Core I5 1.6,2019,128 GB,55.0,
"MacBook Air (Retina, 13 pulgadas, 2018) A1932 Core i5 1.6",1.5TB,90,,Mac,13 pulgadas,2018.0,Core I5 1.6,"MacBook Air (Retina, 13 pulgadas, 2018) A1932 Core i5 1.6",Mac,13 Pulgadas,Core I5 1.6,2018,1.5 TB,90.0,
"MacBook Air (Retina, 13 pulgadas, 2018) A1932 Core i5 1.6",512GB,80,,Mac,13 pulgadas,2018.0,Core I5 1.6,"MacBook Air (Retina, 13 pulgadas, 2018) A1932 Core i5 1.6",Mac,13 Pulgadas,Core I5 1.6,2018,512 GB,80.0,
"MacBook Air (Retina, 13 pulgadas, 2018) A1932 Core i5 1.6",256GB,60,,Mac,13 pulgadas,2018.0,Core I5 1.6,"MacBook Air (Retina, 13 pulgadas, 2018) A1932 Core i5 1.6",Mac,13 Pulgadas,Core I5 1.6,2018,256 GB,60.0,
"MacBook Air (Retina, 13 pulgadas, 2018) A1932 Core i5 1.6",128GB,50,,Mac,13 pulgadas,2018.0,Core I5 1.6,"MacBook Air (Retina, 13 pulgadas, 2018) A1932 Core i5 1.6",Mac,13 Pulgadas,Core I5 1.6,2018,128 GB,50.0,
Mac Studio (2023) A2901 M2 Ultra 24 Core CPU 76 Core GPU,8TB,1720,,Mac,,2023.0,M2 Ultra,Mac Studio (2023) A2901 M2 Ultra 24 Core CPU 76 Core GPU,Mac,Nan,M2 Ultra,2023,8 TB,1720.0,
Mac Studio (2023) A2901 M2 Ultra 24 Core CPU 76 Core GPU,4TB,1650,,Mac,,2023.0,M2 Ultra,Mac Studio (2023) A2901 M2 Ultra 24 Core CPU 76 Core GPU,Mac,Nan,M2 Ultra,2023,4 TB,1650.0,
Mac Studio (2023) A2901 M2 Ultra 24 Core CPU 76 Core GPU,2TB,1595,,Mac,,2023.0,M2 Ultra,Mac Studio (2023) A2901 M2 Ultra 24 Core CPU 76 Core GPU,Mac,Nan,M2 Ultra,2023,2 TB,1595.0,
Mac Studio (2023) A2901 M2 Ultra 24 Core CPU 60 Core GPU,8TB,1530,,Mac,,2023.0,M2 Ultra,Mac Studio (2023) A2901 M2 Ultra 24 Core CPU 60 Core GPU,Mac,Nan,M2 Ultra,2023,8 TB,1530.0,
Mac Studio (2023) A2901 M2 Ultra 24 Core CPU 76 Core GPU,1TB,1530,,Mac,,2023.0,M2 Ultra,Mac Studio (2023) A2901 M2 Ultra 24 Core CPU 76 Core GPU,Mac,Nan,M2 Ultra,2023,1 TB,1530.0,
Mac Studio (2023) A2901 M2 Ultra 24 Core CPU 60 Core GPU,4TB,1470,,Mac,,2023.0,M2 Ultra,Mac Studio (2023) A2901 M2 Ultra 24 Core CPU 60 Core GPU,Mac,Nan,M2 Ultra,2023,4 TB,1470.0,
Mac Studio (2023) A2901 M2 Ultra 24 Core CPU 60 Core GPU,2TB,1355,,Mac,,2023.0,M2 Ultra,Mac Studio (2023) A2901 M2 Ultra 24 Core CPU 60 Core GPU,Mac,Nan,M2 Ultra,2023,2 TB,1355.0,
Mac Studio (2023) A2901 M2 Max 12 Core CPU 38 Core GPU,8TB,1220,,Mac,,2023.0,M2 Max,Mac Studio (2023) A2901 M2 Max 12 Core CPU 38 Core GPU,Mac,Nan,M2 Max,2023,8 TB,1220.0,
Mac Studio (2023) A2901 M2 Ultra 24 Core CPU 60 Core GPU,1TB,1205,,Mac,,2023.0,M2 Ultra,Mac Studio (2023) A2901 M2 Ultra 24 Core CPU 60 Core GPU,Mac,Nan,M2 Ultra,2023,1 TB,1205.0,
Mac Studio (2023) A2901 M2 Max 12 Core CPU 38 Core GPU,4TB,1175,,Mac,,2023.0,M2 Max,Mac Studio (2023) A2901 M2 Max 12 Core CPU 38 Core GPU,Mac,Nan,M2 Max,2023,4 TB,1175.0,
Mac Studio (2023) A2901 M2 Max 12 Core CPU 30 Core GPU,8TB,1125,,Mac,,2023.0,M2 Max,Mac Studio (2023) A2901 M2 Max 12 Core CPU 30 Core GPU,Mac,Nan,M2 Max,2023,8 TB,1125.0,
Mac Studio (2023) A2901 M2 Max 12 Core CPU 30 Core GPU,4TB,900,,Mac,,2023.0,M2 Max,Mac Studio (2023) A2901 M2 Max 12 Core CPU 30 Core GPU,Mac,Nan,M2 Max,2023,4 TB,900.0,
Mac Studio (2023) A2901 M2 Max 12 Core CPU 38 Core GPU,2TB,835,,Mac,,2023.0,M2 Max,Mac Studio (2023) A2901 M2 Max 12 Core CPU 38 Core GPU,Mac,Nan,M2 Max,2023,2 TB,835.0,
Mac Studio (2023) A2901 M2 Max 12 Core CPU 30 Core GPU,2TB,810,,Mac,,2023.0,M2 Max,Mac Studio (2023) A2901 M2 Max 12 Core CPU 30 Core GPU,Mac,Nan,M2 Max,2023,2 TB,810.0,
Mac Studio (2023) A2901 M2 Max 12 Core CPU 38 Core GPU,1TB,775,,Mac,,2023.0,M2 Max,Mac Studio (2023) A2901 M2 Max 12 Core CPU 38 Core GPU,Mac,Nan,M2 Max,2023,1 TB,775.0,
Mac Studio (2023) A2901 M2 Max 12 Core CPU 30 Core GPU,1TB,730,,Mac,,2023.0,M2 Max,Mac Studio (2023) A2901 M2 Max 12 Core CPU 30 Core GPU,Mac,Nan,M2 Max,2023,1 TB,730.0,
Mac Studio (2023) A2901 M2 Max 12 Core CPU 38 Core GPU,512GB,680,,Mac,,2023.0,M2 Max,Mac Studio (2023) A2901 M2 Max 12 Core CPU 38 Core GPU,Mac,Nan,M2 Max,2023,512 GB,680.0,
Mac Studio (2023) A2901 M2 Max 12 Core CPU 30 Core GPU,512GB,645,,Mac,,2023.0,M2 Max,Mac Studio (2023) A2901 M2 Max 12 Core CPU 30 Core GPU,Mac,Nan,M2 Max,2023,512 GB,645.0,
Mac Studio (2022) A2615 M1 Ultra 20 Core CPU 64 Core GPU,8TB,1445,,Mac,,2022.0,M1 Ultra,Mac Studio (2022) A2615 M1 Ultra 20 Core CPU 64 Core GPU,Mac,Nan,M1 Ultra,2022,8 TB,1445.0,
Mac Studio (2022) A2615 M1 Ultra 20 Core CPU 64 Core GPU,4TB,1390,,Mac,,2022.0,M1 Ultra,Mac Studio (2022) A2615 M1 Ultra 20 Core CPU 64 Core GPU,Mac,Nan,M1 Ultra,2022,4 TB,1390.0,
Mac Studio (2022) A2615 M1 Ultra 20 Core CPU 64 Core GPU,2TB,1355,,Mac,,2022.0,M1 Ultra,Mac Studio (2022) A2615 M1 Ultra 20 Core CPU 64 Core GPU,Mac,Nan,M1 Ultra,2022,2 TB,1355.0,
Mac Studio (2022) A2615 M1 Ultra 20 Core CPU 48 Core GPU,8TB,1200,,Mac,,2022.0,M1 Ultra,Mac Studio (2022) A2615 M1 Ultra 20 Core CPU 48 Core GPU,Mac,Nan,M1 Ultra,2022,8 TB,1200.0,
Mac Studio (2022) A2615 M1 Ultra 20 Core CPU 64 Core GPU,1TB,1170,,Mac,,2022.0,M1 Ultra,Mac Studio (2022) A2615 M1 Ultra 20 Core CPU 64 Core GPU,Mac,Nan,M1 Ultra,2022,1 TB,1170.0,
Mac Studio (2022) A2615 M1 Ultra 20 Core CPU 48 Core GPU,4TB,1125,,Mac,,2022.0,M1 Ultra,Mac Studio (2022) A2615 M1 Ultra 20 Core CPU 48 Core GPU,Mac,Nan,M1 Ultra,2022,4 TB,1125.0,
Mac Studio (2022) A2615 M1 Ultra 20 Core CPU 48 Core GPU,2TB,1050,,Mac,,2022.0,M1 Ultra,Mac Studio (2022) A2615 M1 Ultra 20 Core CPU 48 Core GPU,Mac,Nan,M1 Ultra,2022,2 TB,1050.0,
Mac Studio (2022) A2615 M1 Ultra 20 Core CPU 48 Core GPU,1TB,955,,Mac,,2022.0,M1 Ultra,Mac Studio (2022) A2615 M1 Ultra 20 Core CPU 48 Core GPU,Mac,Nan,M1 Ultra,2022,1 TB,955.0,
Mac Studio (2022) A2615 M1 Max 10 Core CPU 32 Core GPU,8TB,775,,Mac,,2022.0,M1 Max,Mac Studio (2022) A2615 M1 Max 10 Core CPU 32 Core GPU,Mac,Nan,M1 Max,2022,8 TB,775.0,
Mac Studio (2022) A2615 M1 Max 10 Core CPU 24 Core GPU,8TB,765,,Mac,,2022.0,M1 Max,Mac Studio (2022) A2615 M1 Max 10 Core CPU 24 Core GPU,Mac,Nan,M1 Max,2022,8 TB,765.0,
Mac Studio (2022) A2615 M1 Max 10 Core CPU 32 Core GPU,4TB,730,,Mac,,2022.0,M1 Max,Mac Studio (2022) A2615 M1 Max 10 Core CPU 32 Core GPU,Mac,Nan,M1 Max,2022,4 TB,730.0,
Mac Studio (2022) A2615 M1 Max 10 Core CPU 24 Core GPU,4TB,675,,Mac,,2022.0,M1 Max,Mac Studio (2022) A2615 M1 Max 10 Core CPU 24 Core GPU,Mac,Nan,M1 Max,2022,4 TB,675.0,
Mac Studio (2022) A2615 M1 Max 10 Core CPU 32 Core GPU,2TB,675,,Mac,,2022.0,M1 Max,Mac Studio (2022) A2615 M1 Max 10 Core CPU 32 Core GPU,Mac,Nan,M1 Max,2022,2 TB,675.0,
Mac Studio (2022) A2615 M1 Max 10 Core CPU 24 Core GPU,2TB,650,,Mac,,2022.0,M1 Max,Mac Studio (2022) A2615 M1 Max 10 Core CPU 24 Core GPU,Mac,Nan,M1 Max,2022,2 TB,650.0,
Mac Studio (2022) A2615 M1 Max 10 Core CPU 32 Core GPU,1TB,650,,Mac,,2022.0,M1 Max,Mac Studio (2022) A2615 M1 Max 10 Core CPU 32 Core GPU,Mac,Nan,M1 Max,2022,1 TB,650.0,
Mac Studio (2022) A2615 M1 Max 10 Core CPU 24 Core GPU,1TB,605,,Mac,,2022.0,M1 Max,Mac Studio (2022) A2615 M1 Max 10 Core CPU 24 Core GPU,Mac,Nan,M1 Max,2022,1 TB,605.0,
Mac Studio (2022) A2615 M1 Max 10 Core CPU 32 Core GPU,512GB,560,,Mac,,2022.0,M1 Max,Mac Studio (2022) A2615 M1 Max 10 Core CPU 32 Core GPU,Mac,Nan,M1 Max,2022,512 GB,560.0,
Mac Studio (2022) A2615 M1 Max 10 Core CPU 24 Core GPU,512GB,530,,Mac,,2022.0,M1 Max,Mac Studio (2022) A2615 M1 Max 10 Core CPU 24 Core GPU,Mac,Nan,M1 Max,2022,512 GB,530.0,
Mac Pro (2023) A2786 M2 Ultra 24 Core CPU 76 Core GPU,8TB,3200,,Mac,,2023.0,M2 Ultra,Mac Pro (2023) A2786 M2 Ultra 24 Core CPU 76 Core GPU,Mac,Nan,M2 Ultra,2023,8 TB,3200.0,
Mac Pro (2023) A2787 M2 Ultra 24 Core CPU 76 Core GPU,8TB,3200,,Mac,,2023.0,M2 Ultra,Mac Pro (2023) A2787 M2 Ultra 24 Core CPU 76 Core GPU,Mac,Nan,M2 Ultra,2023,8 TB,3200.0,
Mac Pro (2023) A2786 M2 Ultra 24 Core CPU 76 Core GPU,4TB,2930,,Mac,,2023.0,M2 Ultra,Mac Pro (2023) A2786 M2 Ultra 24 Core CPU 76 Core GPU,Mac,Nan,M2 Ultra,2023,4 TB,2930.0,
Mac Pro (2023) A2787 M2 Ultra 24 Core CPU 76 Core GPU,4TB,2930,,Mac,,2023.0,M2 Ultra,Mac Pro (2023) A2787 M2 Ultra 24 Core CPU 76 Core GPU,Mac,Nan,M2 Ultra,2023,4 TB,2930.0,
Mac Pro (2023) A2786 M2 Ultra 24 Core CPU 76 Core GPU,2TB,2700,,Mac,,2023.0,M2 Ultra,Mac Pro (2023) A2786 M2 Ultra 24 Core CPU 76 Core GPU,Mac,Nan,M2 Ultra,2023,2 TB,2700.0,
Mac Pro (2023) A2787 M2 Ultra 24 Core CPU 76 Core GPU,2TB,2700,,Mac,,2023.0,M2 Ultra,Mac Pro (2023) A2787 M2 Ultra 24 Core CPU 76 Core GPU,Mac,Nan,M2 Ultra,2023,2 TB,2700.0,
Mac Pro (2023) A2786 M2 Ultra 24 Core CPU 60 Core GPU,8TB,2690,,Mac,,2023.0,M2 Ultra,Mac Pro (2023) A2786 M2 Ultra 24 Core CPU 60 Core GPU,Mac,Nan,M2 Ultra,2023,8 TB,2690.0,
